jsic	unified_id	reason
A	UNI-47dd6526b0	cap_per_jsic
A	UNI-48326e0acd	cap_per_jsic
A	UNI-48fc38485a	cap_per_jsic
A	UNI-490306266f	cap_per_jsic
A	UNI-496c400b34	cap_per_jsic
A	UNI-497833d32f	cap_per_jsic
A	UNI-49dd34afde	cap_per_jsic
A	UNI-49e0fc0d05	cap_per_jsic
A	UNI-4a2f740da2	cap_per_jsic
A	UNI-4a3bfee38f	cap_per_jsic
A	UNI-4ac946e7af	cap_per_jsic
A	UNI-4af10c3268	cap_per_jsic
A	UNI-4b3ea7e6c8	cap_per_jsic
A	UNI-4b7e2c0990	cap_per_jsic
A	UNI-4b868ab235	cap_per_jsic
A	UNI-4bf289b17f	cap_per_jsic
A	UNI-4c32aaba0e	cap_per_jsic
A	UNI-4c4ead3537	cap_per_jsic
A	UNI-4c53c82a76	cap_per_jsic
A	UNI-4cc28a05ff	cap_per_jsic
A	UNI-4cd7230a9c	cap_per_jsic
A	UNI-4d5fe4a730	cap_per_jsic
A	UNI-4d62c9fcc7	cap_per_jsic
A	UNI-4e7f5d10d3	cap_per_jsic
A	UNI-4ecc439729	cap_per_jsic
A	UNI-4f1a983d41	cap_per_jsic
A	UNI-4f4b9a065c	cap_per_jsic
A	UNI-4f6bd3fc0d	cap_per_jsic
A	UNI-4fadb4a354	cap_per_jsic
A	UNI-4fcebd3c5d	cap_per_jsic
A	UNI-4ff9308063	cap_per_jsic
A	UNI-506799e117	cap_per_jsic
A	UNI-50b1198cdc	cap_per_jsic
A	UNI-50f96d189f	cap_per_jsic
A	UNI-50fdf7266b	cap_per_jsic
A	UNI-5142552924	cap_per_jsic
A	UNI-51998f5355	cap_per_jsic
A	UNI-51a3e66dcb	cap_per_jsic
A	UNI-525e29b662	cap_per_jsic
A	UNI-526cea527c	cap_per_jsic
A	UNI-52b11648d0	cap_per_jsic
A	UNI-52e115d85d	cap_per_jsic
A	UNI-53446f2e50	cap_per_jsic
A	UNI-5392e5513a	cap_per_jsic
A	UNI-53b21037e7	cap_per_jsic
A	UNI-541edb64da	cap_per_jsic
A	UNI-54223a5129	cap_per_jsic
A	UNI-5544db0c99	cap_per_jsic
A	UNI-554db0b871	cap_per_jsic
A	UNI-5581524c2f	cap_per_jsic
A	UNI-5608158dff	cap_per_jsic
A	UNI-560c1b4a25	cap_per_jsic
A	UNI-5679d4d2de	cap_per_jsic
A	UNI-56d38c9e7b	cap_per_jsic
A	UNI-571e65000a	cap_per_jsic
A	UNI-579428ff53	cap_per_jsic
A	UNI-57d59badfa	cap_per_jsic
A	UNI-5839ef6b6c	cap_per_jsic
A	UNI-58a7adac8d	cap_per_jsic
A	UNI-58e5204c0e	cap_per_jsic
A	UNI-5926850e19	cap_per_jsic
A	UNI-598833385b	cap_per_jsic
A	UNI-59de3036e1	cap_per_jsic
A	UNI-59fc93f57f	cap_per_jsic
A	UNI-5a50a1f456	cap_per_jsic
A	UNI-5aa57f11fc	cap_per_jsic
A	UNI-5af84a02b6	cap_per_jsic
A	UNI-5bb010f81e	cap_per_jsic
A	UNI-5bbeedc588	cap_per_jsic
A	UNI-5bc4ae50e9	cap_per_jsic
A	UNI-5c37e16faa	cap_per_jsic
A	UNI-5c837f7f62	cap_per_jsic
A	UNI-5cdfd2ed83	cap_per_jsic
A	UNI-5d1c58d75a	cap_per_jsic
A	UNI-5d45f1dbe7	cap_per_jsic
A	UNI-5d4de22a55	cap_per_jsic
A	UNI-5d83458ee7	cap_per_jsic
A	UNI-5dcb2729d6	cap_per_jsic
A	UNI-5e29eeca01	cap_per_jsic
A	UNI-5e3292fdf3	cap_per_jsic
A	UNI-5e47fba629	cap_per_jsic
A	UNI-5ea98e7c9e	cap_per_jsic
A	UNI-5eda019296	cap_per_jsic
A	UNI-5f2f135839	cap_per_jsic
A	UNI-5f383a7831	cap_per_jsic
A	UNI-5f78d0b26e	cap_per_jsic
A	UNI-5f8d2227de	cap_per_jsic
A	UNI-5fb7ebe967	cap_per_jsic
A	UNI-5fbaf55256	cap_per_jsic
A	UNI-60f6c427c7	cap_per_jsic
A	UNI-6129000ab6	cap_per_jsic
A	UNI-613a6e72d5	cap_per_jsic
A	UNI-61b3398891	cap_per_jsic
A	UNI-61c261253f	cap_per_jsic
A	UNI-61cd9fa698	cap_per_jsic
A	UNI-61fe9269a6	cap_per_jsic
A	UNI-6204b43316	cap_per_jsic
A	UNI-62dc1f3e48	cap_per_jsic
A	UNI-63303cfb50	cap_per_jsic
A	UNI-644ba8763b	cap_per_jsic
A	UNI-6497bf79fb	cap_per_jsic
A	UNI-6500b0707a	cap_per_jsic
A	UNI-651c9f48b7	cap_per_jsic
A	UNI-655391f191	cap_per_jsic
A	UNI-6559e72fc3	cap_per_jsic
A	UNI-65bbe91f93	cap_per_jsic
A	UNI-661d8fdcd0	cap_per_jsic
A	UNI-672ae6914c	cap_per_jsic
A	UNI-6771183d94	cap_per_jsic
A	UNI-67abfa31d4	cap_per_jsic
A	UNI-67d57a6781	cap_per_jsic
A	UNI-67e283d210	cap_per_jsic
A	UNI-682bc7086c	cap_per_jsic
A	UNI-6872cd05cb	cap_per_jsic
A	UNI-68a141ea0e	cap_per_jsic
A	UNI-68be0ee734	cap_per_jsic
A	UNI-693f1d603c	cap_per_jsic
A	UNI-6a00ba6eae	cap_per_jsic
A	UNI-6b508f896c	cap_per_jsic
A	UNI-6b7efecae7	cap_per_jsic
A	UNI-6bd7245ee8	cap_per_jsic
A	UNI-6c08ff7ce2	cap_per_jsic
A	UNI-6c1a457c0c	cap_per_jsic
A	UNI-6c95c451e7	cap_per_jsic
A	UNI-6ce418067c	cap_per_jsic
A	UNI-6d0eb79722	cap_per_jsic
A	UNI-6d18eb1728	cap_per_jsic
A	UNI-6d6bb2b210	cap_per_jsic
A	UNI-6dad8ff58a	cap_per_jsic
A	UNI-6e3a91fa7f	cap_per_jsic
A	UNI-6e992905e8	cap_per_jsic
A	UNI-6f39e762c1	cap_per_jsic
A	UNI-6fb8e21cbd	cap_per_jsic
A	UNI-700b89d345	cap_per_jsic
A	UNI-703a189cb6	cap_per_jsic
A	UNI-705dd82f20	cap_per_jsic
A	UNI-70b2b94f9a	cap_per_jsic
A	UNI-70b32d4a0b	cap_per_jsic
A	UNI-70cc2d699b	cap_per_jsic
A	UNI-712a60c574	cap_per_jsic
A	UNI-717b54c5f0	cap_per_jsic
A	UNI-7181919dfe	cap_per_jsic
A	UNI-71f3b1244e	cap_per_jsic
A	UNI-721af9f50e	cap_per_jsic
A	UNI-725d2e5005	cap_per_jsic
A	UNI-72b6cbd115	cap_per_jsic
A	UNI-72b9a6f97b	cap_per_jsic
A	UNI-7309e4e5e6	cap_per_jsic
A	UNI-73170600ae	cap_per_jsic
A	UNI-74104f92e8	cap_per_jsic
A	UNI-743425cb81	cap_per_jsic
A	UNI-74f6a98997	cap_per_jsic
A	UNI-752d3bfa14	cap_per_jsic
A	UNI-7558526d30	cap_per_jsic
A	UNI-7609c939ee	cap_per_jsic
A	UNI-7621a6addf	cap_per_jsic
A	UNI-76727fcfb0	cap_per_jsic
A	UNI-767b6b4692	cap_per_jsic
A	UNI-768f2502dc	cap_per_jsic
A	UNI-76f1188725	cap_per_jsic
A	UNI-770c4e5567	cap_per_jsic
A	UNI-780946bfc2	cap_per_jsic
A	UNI-78188d1f7b	cap_per_jsic
A	UNI-78914e6304	cap_per_jsic
A	UNI-79d8808f55	cap_per_jsic
A	UNI-79e0d5257d	cap_per_jsic
A	UNI-7a7ed76a19	cap_per_jsic
A	UNI-7a979e2a2e	cap_per_jsic
A	UNI-7ad2a45682	cap_per_jsic
A	UNI-7b06b40e76	cap_per_jsic
A	UNI-7bae385f26	cap_per_jsic
A	UNI-7bc30869cd	cap_per_jsic
A	UNI-7c29e6b56f	cap_per_jsic
A	UNI-7c3e75acad	cap_per_jsic
A	UNI-7c54809613	cap_per_jsic
A	UNI-7c993e7dcd	cap_per_jsic
A	UNI-7d19c02cd3	cap_per_jsic
A	UNI-7d364ff502	cap_per_jsic
A	UNI-7d5010f383	cap_per_jsic
A	UNI-7d9469e8ab	cap_per_jsic
A	UNI-7e00f13d25	cap_per_jsic
A	UNI-7e5694a0a5	cap_per_jsic
A	UNI-7e90c9e2d2	cap_per_jsic
A	UNI-7ec2b01dbb	cap_per_jsic
A	UNI-7ee802a63f	cap_per_jsic
A	UNI-80929f2638	cap_per_jsic
A	UNI-80cadfbc95	cap_per_jsic
A	UNI-81037d10de	cap_per_jsic
A	UNI-8115081a29	cap_per_jsic
A	UNI-8196a63d70	cap_per_jsic
A	UNI-820b58a3c3	cap_per_jsic
A	UNI-82216e387a	cap_per_jsic
A	UNI-8277ca7ce7	cap_per_jsic
A	UNI-82fb54f4eb	cap_per_jsic
A	UNI-8360854c5e	cap_per_jsic
A	UNI-838aa6627b	cap_per_jsic
A	UNI-839c616f9c	cap_per_jsic
A	UNI-83b0aff05c	cap_per_jsic
A	UNI-848461d1eb	cap_per_jsic
A	UNI-848f3e3f11	cap_per_jsic
A	UNI-8508792986	cap_per_jsic
A	UNI-850c79bd00	cap_per_jsic
A	UNI-8566b9bca0	cap_per_jsic
A	UNI-866db2f3c1	cap_per_jsic
A	UNI-86888e2a5b	cap_per_jsic
A	UNI-86c89425db	cap_per_jsic
A	UNI-86ce8f110d	cap_per_jsic
A	UNI-872886f3a8	cap_per_jsic
A	UNI-8777b82b3d	cap_per_jsic
A	UNI-8800dd00f4	cap_per_jsic
A	UNI-89e430d1b2	cap_per_jsic
A	UNI-89f8ee16e1	cap_per_jsic
A	UNI-8a01c3ec36	cap_per_jsic
A	UNI-8b7d74beda	cap_per_jsic
A	UNI-8b8d7a81a5	cap_per_jsic
A	UNI-8bde5da392	cap_per_jsic
A	UNI-8c98513a39	cap_per_jsic
A	UNI-8cad35e749	cap_per_jsic
A	UNI-8d57aac89e	cap_per_jsic
A	UNI-8db61024bd	cap_per_jsic
A	UNI-8e30ccc327	cap_per_jsic
A	UNI-8ecfd967ea	cap_per_jsic
A	UNI-8f0ebc28a5	cap_per_jsic
A	UNI-8fd82b3663	cap_per_jsic
A	UNI-9071602c65	cap_per_jsic
A	UNI-908542aeab	cap_per_jsic
A	UNI-90e9a50a3d	cap_per_jsic
A	UNI-916becc3d2	cap_per_jsic
A	UNI-91f0d2332b	cap_per_jsic
A	UNI-91f498a8a9	cap_per_jsic
A	UNI-9238854011	cap_per_jsic
A	UNI-924250721d	cap_per_jsic
A	UNI-92b03c9c8a	cap_per_jsic
A	UNI-92e5322bbd	cap_per_jsic
A	UNI-92fed9a0ff	cap_per_jsic
A	UNI-9335ac5eb6	cap_per_jsic
A	UNI-93a1d8d1c3	cap_per_jsic
A	UNI-93f3cb5bf6	cap_per_jsic
A	UNI-94a4f569d5	cap_per_jsic
A	UNI-94cf31a6cf	cap_per_jsic
A	UNI-954d56ae51	cap_per_jsic
A	UNI-959a4d7e23	cap_per_jsic
A	UNI-95b1128c3d	cap_per_jsic
A	UNI-95b2c5ff91	cap_per_jsic
A	UNI-95d6347875	cap_per_jsic
A	UNI-95e9ca9f5e	cap_per_jsic
A	UNI-9614801a0c	cap_per_jsic
A	UNI-9615f7be6a	cap_per_jsic
A	UNI-9682a69096	cap_per_jsic
A	UNI-96a6b9de01	cap_per_jsic
A	UNI-96c281939a	cap_per_jsic
A	UNI-977e6d4ec5	cap_per_jsic
A	UNI-97825e9f42	cap_per_jsic
A	UNI-9839fd3cf3	cap_per_jsic
A	UNI-9976320c9f	cap_per_jsic
A	UNI-99ee94e198	cap_per_jsic
A	UNI-9a0a1b9a80	cap_per_jsic
A	UNI-9ab1d6b3a3	cap_per_jsic
A	UNI-9bc25bddb0	cap_per_jsic
A	UNI-9c600162f8	cap_per_jsic
A	UNI-9c697e205d	cap_per_jsic
A	UNI-9d24a6f32d	cap_per_jsic
A	UNI-9d2c34cb4a	cap_per_jsic
A	UNI-9db043206b	cap_per_jsic
A	UNI-9de24cee03	cap_per_jsic
A	UNI-9e5063830c	cap_per_jsic
A	UNI-9e56edfe60	cap_per_jsic
A	UNI-9e8cf3a7a2	cap_per_jsic
A	UNI-9ed2bb97c0	cap_per_jsic
A	UNI-9f96d631d5	cap_per_jsic
A	UNI-a046c9f729	cap_per_jsic
A	UNI-a0d8389d95	cap_per_jsic
A	UNI-a24e4e3ea2	cap_per_jsic
A	UNI-a253ea1802	cap_per_jsic
A	UNI-a269bb7d6c	cap_per_jsic
A	UNI-a2a3509657	cap_per_jsic
A	UNI-a2e34832e2	cap_per_jsic
A	UNI-a3d9c6df54	cap_per_jsic
A	UNI-a41df62629	cap_per_jsic
A	UNI-a442bd2f20	cap_per_jsic
A	UNI-a44e6de220	cap_per_jsic
A	UNI-a4767a3c3a	cap_per_jsic
A	UNI-a4a4ea7a23	cap_per_jsic
A	UNI-a4ad4b49da	cap_per_jsic
A	UNI-a4cffdec79	cap_per_jsic
A	UNI-a4d5b68edd	cap_per_jsic
A	UNI-a4f2612929	cap_per_jsic
A	UNI-a56930925e	cap_per_jsic
A	UNI-a59e8361e9	cap_per_jsic
A	UNI-a60a19120b	cap_per_jsic
A	UNI-a6e55f6042	cap_per_jsic
A	UNI-a6eebe46eb	cap_per_jsic
A	UNI-a744e956c8	cap_per_jsic
A	UNI-a769955146	cap_per_jsic
A	UNI-a8597c18a2	cap_per_jsic
A	UNI-a88d7d8da2	cap_per_jsic
A	UNI-a8f9717a5e	cap_per_jsic
A	UNI-a9466f43c0	cap_per_jsic
A	UNI-a98b7fa4b8	cap_per_jsic
A	UNI-a9f8f49878	cap_per_jsic
A	UNI-aa60638053	cap_per_jsic
A	UNI-ab37d1e819	cap_per_jsic
A	UNI-abc3c63afc	cap_per_jsic
A	UNI-abddeb5042	cap_per_jsic
A	UNI-ac73074733	cap_per_jsic
A	UNI-ad50ac0d62	cap_per_jsic
A	UNI-ad6bab81ec	cap_per_jsic
A	UNI-ae299e75dc	cap_per_jsic
A	UNI-ae6913242c	cap_per_jsic
A	UNI-ae6f5e8a77	cap_per_jsic
A	UNI-ae788b0b81	cap_per_jsic
A	UNI-af249edcb0	cap_per_jsic
A	UNI-af3d0d6ab1	cap_per_jsic
A	UNI-af5564c926	cap_per_jsic
A	UNI-af601659b2	cap_per_jsic
A	UNI-af7778950c	cap_per_jsic
A	UNI-afad1890f9	cap_per_jsic
A	UNI-afdae397a1	cap_per_jsic
A	UNI-b02c17e038	cap_per_jsic
A	UNI-b05e69e1ab	cap_per_jsic
A	UNI-b07abd4754	cap_per_jsic
A	UNI-b07b6707a8	cap_per_jsic
A	UNI-b13b9ad797	cap_per_jsic
A	UNI-b1a9f7e583	cap_per_jsic
A	UNI-b20473b912	cap_per_jsic
A	UNI-b2680b2c88	cap_per_jsic
A	UNI-b3458525e1	cap_per_jsic
A	UNI-b35bcab7cc	cap_per_jsic
A	UNI-b423b110e0	cap_per_jsic
A	UNI-b49cb6aaa4	cap_per_jsic
A	UNI-b4b2c67a16	cap_per_jsic
A	UNI-b507d1f5b6	cap_per_jsic
A	UNI-b54ac69fc3	cap_per_jsic
A	UNI-b6d5a3c032	cap_per_jsic
A	UNI-b6e6db4981	cap_per_jsic
A	UNI-b715eb87a2	cap_per_jsic
A	UNI-b738e8b0bf	cap_per_jsic
A	UNI-b74401c25a	cap_per_jsic
A	UNI-b7831a30ab	cap_per_jsic
A	UNI-b7cc6777f7	cap_per_jsic
A	UNI-b7d451fcbf	cap_per_jsic
A	UNI-b7e4916da2	cap_per_jsic
A	UNI-b7fc29cca9	cap_per_jsic
A	UNI-b7fc7783f7	cap_per_jsic
A	UNI-b843eb4293	cap_per_jsic
A	UNI-b89bdf8263	cap_per_jsic
A	UNI-b9c0764a5a	cap_per_jsic
A	UNI-babae9b60e	cap_per_jsic
A	UNI-bb976d781e	cap_per_jsic
A	UNI-bb9bda4c0e	cap_per_jsic
A	UNI-bbe9dd11d0	cap_per_jsic
A	UNI-bc86d32f3a	cap_per_jsic
A	UNI-bd092ac2a7	cap_per_jsic
A	UNI-bd354a8c8a	cap_per_jsic
A	UNI-bd391baef9	cap_per_jsic
A	UNI-bd7227b102	cap_per_jsic
A	UNI-bd85accc76	cap_per_jsic
A	UNI-bda5ed5cca	cap_per_jsic
A	UNI-bdd99e8903	cap_per_jsic
A	UNI-be0b3e28f5	cap_per_jsic
A	UNI-be2ea55fa3	cap_per_jsic
A	UNI-be5b4e5e6a	cap_per_jsic
A	UNI-be89da2e23	cap_per_jsic
A	UNI-bef0935e70	cap_per_jsic
A	UNI-bf7457ce0f	cap_per_jsic
A	UNI-bfe9f5ed9d	cap_per_jsic
A	UNI-c01b3ceb2e	cap_per_jsic
A	UNI-c053f02843	cap_per_jsic
A	UNI-c112cf0e3b	cap_per_jsic
A	UNI-c1d143d815	cap_per_jsic
A	UNI-c2197a07d4	cap_per_jsic
A	UNI-c249026207	cap_per_jsic
A	UNI-c2664315a8	cap_per_jsic
A	UNI-c2790ff719	cap_per_jsic
A	UNI-c2dbc3b487	cap_per_jsic
A	UNI-c35026cbf2	cap_per_jsic
A	UNI-c3766801d1	cap_per_jsic
A	UNI-c3bef443f0	cap_per_jsic
A	UNI-c3bff6efc9	cap_per_jsic
A	UNI-c3c3389c71	cap_per_jsic
A	UNI-c4237145dc	cap_per_jsic
A	UNI-c44fa3b805	cap_per_jsic
A	UNI-c4a06ac955	cap_per_jsic
A	UNI-c4cb3f6762	cap_per_jsic
A	UNI-c4dbf7380f	cap_per_jsic
A	UNI-c652b1f4f0	cap_per_jsic
A	UNI-c68d454270	cap_per_jsic
A	UNI-c74fa5683d	cap_per_jsic
A	UNI-c7c149dcac	cap_per_jsic
A	UNI-c863237d35	cap_per_jsic
A	UNI-c8a3b72151	cap_per_jsic
A	UNI-c8e11ec122	cap_per_jsic
A	UNI-c9191c1f44	cap_per_jsic
A	UNI-c92cfb8c74	cap_per_jsic
A	UNI-c944a2143f	cap_per_jsic
A	UNI-c965441c22	cap_per_jsic
A	UNI-c9842a41c8	cap_per_jsic
A	UNI-c998e7c702	cap_per_jsic
A	UNI-c9df4dfc2b	cap_per_jsic
A	UNI-ca37f4173e	cap_per_jsic
A	UNI-ca70226826	cap_per_jsic
A	UNI-ca7609931d	cap_per_jsic
A	UNI-caf072e842	cap_per_jsic
A	UNI-caf661797c	cap_per_jsic
A	UNI-cb149f8d44	cap_per_jsic
A	UNI-cb2e9729d2	cap_per_jsic
A	UNI-cc7e29a66b	cap_per_jsic
A	UNI-cc8c1c6286	cap_per_jsic
A	UNI-ccbdb86595	cap_per_jsic
A	UNI-cd20c6acca	cap_per_jsic
A	UNI-cd4aa322b2	cap_per_jsic
A	UNI-cd5ad9d4b5	cap_per_jsic
A	UNI-cd803cd5f3	cap_per_jsic
A	UNI-cd98d5b409	cap_per_jsic
A	UNI-cdc0fc6dec	cap_per_jsic
A	UNI-cdc6d5f0ca	cap_per_jsic
A	UNI-cddf5f7543	cap_per_jsic
A	UNI-ce462fc47e	cap_per_jsic
A	UNI-cf2e81038a	cap_per_jsic
A	UNI-cf39dae89e	cap_per_jsic
A	UNI-cf47d8b078	cap_per_jsic
A	UNI-cf731f8a84	cap_per_jsic
A	UNI-cf9f8125fb	cap_per_jsic
A	UNI-d0e4f6d41a	cap_per_jsic
A	UNI-d0f92529ae	cap_per_jsic
A	UNI-d102ea989c	cap_per_jsic
A	UNI-d1521c69f9	cap_per_jsic
A	UNI-d24aa0e5c8	cap_per_jsic
A	UNI-d24b005766	cap_per_jsic
A	UNI-d264990853	cap_per_jsic
A	UNI-d2ea20c7cf	cap_per_jsic
A	UNI-d36ac89d58	cap_per_jsic
A	UNI-d3a1450008	cap_per_jsic
A	UNI-d4af4046fe	cap_per_jsic
A	UNI-d591702540	cap_per_jsic
A	UNI-d609f50fef	cap_per_jsic
A	UNI-d624e29d1b	cap_per_jsic
A	UNI-d68bde1f5d	cap_per_jsic
A	UNI-d710d3666b	cap_per_jsic
A	UNI-d745b1436f	cap_per_jsic
A	UNI-d798597492	cap_per_jsic
A	UNI-d815a91f76	cap_per_jsic
A	UNI-d842087158	cap_per_jsic
A	UNI-d88bb50f0e	cap_per_jsic
A	UNI-d8a6da9f66	cap_per_jsic
A	UNI-d8f9567027	cap_per_jsic
A	UNI-d925276fb6	cap_per_jsic
A	UNI-d959aeb0a3	cap_per_jsic
A	UNI-d9fe0792c5	cap_per_jsic
A	UNI-da3e505e31	cap_per_jsic
A	UNI-da6911ac39	cap_per_jsic
A	UNI-dac25ff8ba	cap_per_jsic
A	UNI-dad5f28019	cap_per_jsic
A	UNI-db68c81df6	cap_per_jsic
A	UNI-dbebc055de	cap_per_jsic
A	UNI-dce841fd42	cap_per_jsic
A	UNI-dd0c27cc82	cap_per_jsic
A	UNI-dd481e3171	cap_per_jsic
A	UNI-ddcbd57231	cap_per_jsic
A	UNI-de04ff9ac3	cap_per_jsic
A	UNI-de58dca020	cap_per_jsic
A	UNI-dfc509b64e	cap_per_jsic
A	UNI-dfd3adfd89	cap_per_jsic
A	UNI-e0045875e3	cap_per_jsic
A	UNI-e0cbcda4db	cap_per_jsic
A	UNI-e0dfb091ab	cap_per_jsic
A	UNI-e11d7e4cfd	cap_per_jsic
A	UNI-e20baf8d92	cap_per_jsic
A	UNI-e2267222a4	cap_per_jsic
A	UNI-e2cfdd6b6b	cap_per_jsic
A	UNI-e316b012e6	cap_per_jsic
A	UNI-e33410de12	cap_per_jsic
A	UNI-e3e66a23bd	cap_per_jsic
A	UNI-e4830e3908	cap_per_jsic
A	UNI-e4e0635998	cap_per_jsic
A	UNI-e5a2145ec5	cap_per_jsic
A	UNI-e5bd1aef49	cap_per_jsic
A	UNI-e5d6f6b03d	cap_per_jsic
A	UNI-e74499f133	cap_per_jsic
A	UNI-e7c1191798	cap_per_jsic
A	UNI-e7db92b7c5	cap_per_jsic
A	UNI-e8e2cbeccf	cap_per_jsic
A	UNI-e943327831	cap_per_jsic
A	UNI-ea021c2621	cap_per_jsic
A	UNI-ea16f41bf9	cap_per_jsic
A	UNI-eab0511879	cap_per_jsic
A	UNI-ead2902d12	cap_per_jsic
A	UNI-eb0b04180b	cap_per_jsic
A	UNI-eb338794d1	cap_per_jsic
A	UNI-eb7a9bb652	cap_per_jsic
A	UNI-eb7ac37c0c	cap_per_jsic
A	UNI-ebd9582796	cap_per_jsic
A	UNI-ece74f2006	cap_per_jsic
A	UNI-ed44347d9f	cap_per_jsic
A	UNI-ed55e0d814	cap_per_jsic
A	UNI-edfa0e3e65	cap_per_jsic
A	UNI-ee09beea93	cap_per_jsic
A	UNI-eec5279490	cap_per_jsic
A	UNI-eef7867248	cap_per_jsic
A	UNI-ef57bc8854	cap_per_jsic
A	UNI-ef6f0a5dfb	cap_per_jsic
A	UNI-efe5107160	cap_per_jsic
A	UNI-efe60e8687	cap_per_jsic
A	UNI-efef366b9e	cap_per_jsic
A	UNI-eff07d9462	cap_per_jsic
A	UNI-eff31bc197	cap_per_jsic
A	UNI-ext-07505e2d15	cap_per_jsic
A	UNI-ext-0b165d4931	cap_per_jsic
A	UNI-ext-2a8a3b10db	cap_per_jsic
A	UNI-ext-3a2330cee9	cap_per_jsic
A	UNI-ext-4f081e5425	cap_per_jsic
A	UNI-ext-7ac98cc4f4	cap_per_jsic
A	UNI-ext-a0ce3732cd	cap_per_jsic
A	UNI-ext-b4d09a1ec2	cap_per_jsic
A	UNI-ext-ca893ced3b	cap_per_jsic
A	UNI-ext-cc776f2a78	cap_per_jsic
A	UNI-ext-dec169339b	cap_per_jsic
A	UNI-f0f90c7572	cap_per_jsic
A	UNI-f0fedc3318	cap_per_jsic
A	UNI-f10a564771	cap_per_jsic
A	UNI-f1b0fa5254	cap_per_jsic
A	UNI-f1d53fa7f4	cap_per_jsic
A	UNI-f1f3b9a424	cap_per_jsic
A	UNI-f215c764ca	cap_per_jsic
A	UNI-f28979e1d1	cap_per_jsic
A	UNI-f31e255545	cap_per_jsic
A	UNI-f32bdad141	cap_per_jsic
A	UNI-f3d6b43db4	cap_per_jsic
A	UNI-f3ebe56692	cap_per_jsic
A	UNI-f419eb3f24	cap_per_jsic
A	UNI-f46b72876f	cap_per_jsic
A	UNI-f4b73a20e4	cap_per_jsic
A	UNI-f5096c945c	cap_per_jsic
A	UNI-f5a2279487	cap_per_jsic
A	UNI-f5b3ab8d3b	cap_per_jsic
A	UNI-f5ec5ba25a	cap_per_jsic
A	UNI-f6253136f2	cap_per_jsic
A	UNI-f632965704	cap_per_jsic
A	UNI-f64fe3332f	cap_per_jsic
A	UNI-f6a242dc5b	cap_per_jsic
A	UNI-f6d93ada6f	cap_per_jsic
A	UNI-f80b4a8ea6	cap_per_jsic
A	UNI-f86e53e9c7	cap_per_jsic
A	UNI-f896dd1a22	cap_per_jsic
A	UNI-f8c720ea45	cap_per_jsic
A	UNI-f960fa52f0	cap_per_jsic
A	UNI-f9ce5c9e78	cap_per_jsic
A	UNI-f9ebf97671	cap_per_jsic
A	UNI-f9fa117005	cap_per_jsic
A	UNI-fa1347c2a3	cap_per_jsic
A	UNI-fa3973c27c	cap_per_jsic
A	UNI-fac0eca8ac	cap_per_jsic
A	UNI-fada0651db	cap_per_jsic
A	UNI-faf5651fba	cap_per_jsic
A	UNI-faf91035d4	cap_per_jsic
A	UNI-fb82455fb7	cap_per_jsic
A	UNI-fbd70ded05	cap_per_jsic
A	UNI-fcd048e3b0	cap_per_jsic
A	UNI-fce0a18445	cap_per_jsic
A	UNI-fd447718ac	cap_per_jsic
A	UNI-fd55c10caf	cap_per_jsic
A	UNI-fd5b5bd7b4	cap_per_jsic
A	UNI-fd7cb46a60	cap_per_jsic
A	UNI-fdb9f3cfb5	cap_per_jsic
A	UNI-fdecf1fc0e	cap_per_jsic
A	UNI-fdf4802a3d	cap_per_jsic
A	UNI-fe6ef58fd4	cap_per_jsic
A	UNI-fe71faac76	cap_per_jsic
A	UNI-ff0343f62f	cap_per_jsic
A	UNI-ff1592a835	cap_per_jsic
A	UNI-ff19dee9f4	cap_per_jsic
A	UNI-ffc45fb5dd	cap_per_jsic
A	UNI-fffe95410f	cap_per_jsic
L	UNI-ext-3ed6f18d39	cap_per_jsic
L	UNI-ext-41819624de	cap_per_jsic
L	UNI-ext-41dd1b452b	cap_per_jsic
L	UNI-ext-42645d66fa	cap_per_jsic
L	UNI-ext-4a653fd232	cap_per_jsic
L	UNI-ext-4d580f9455	cap_per_jsic
L	UNI-ext-4f9bd5d3bd	cap_per_jsic
L	UNI-ext-53c81b8789	cap_per_jsic
L	UNI-ext-55135ebbef	cap_per_jsic
L	UNI-ext-55d2078410	cap_per_jsic
L	UNI-ext-60f8b4fc50	cap_per_jsic
L	UNI-ext-6337a1672e	cap_per_jsic
L	UNI-ext-64be29075d	cap_per_jsic
L	UNI-ext-69e13ecf95	cap_per_jsic
L	UNI-ext-6ab3fe0420	cap_per_jsic
L	UNI-ext-6b56491466	cap_per_jsic
L	UNI-ext-6c6de2fdbf	cap_per_jsic
L	UNI-ext-6e2630a223	cap_per_jsic
L	UNI-ext-7661ed674f	cap_per_jsic
L	UNI-ext-7724fbcba0	cap_per_jsic
L	UNI-ext-790759644f	cap_per_jsic
L	UNI-ext-793b3a172b	cap_per_jsic
L	UNI-ext-79c757987d	cap_per_jsic
L	UNI-ext-9376b0d2b2	cap_per_jsic
L	UNI-ext-938a514a7c	cap_per_jsic
L	UNI-ext-95783eec7c	cap_per_jsic
L	UNI-ext-96489e466c	cap_per_jsic
L	UNI-ext-99e88ee433	cap_per_jsic
L	UNI-ext-9b25b9526a	cap_per_jsic
L	UNI-ext-9c3bff3471	cap_per_jsic
L	UNI-ext-9c91dec0c7	cap_per_jsic
L	UNI-ext-9caeb65de1	cap_per_jsic
L	UNI-ext-9f5b01ea24	cap_per_jsic
